Emotions,Path
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gin_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goal_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goal_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goal_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goal_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goal_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_good_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_good_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_good_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_good_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_good_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goose_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goose_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goose_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goose_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_goose_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gun_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gun_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gun_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gun_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_gun_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_half_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_half_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_half_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_half_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_half_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hall_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hall_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hall_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hall_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hall_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hash_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hash_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hash_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hash_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hash_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hate_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hate_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hate_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hate_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hate_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_have_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_have_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_have_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_have_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_have_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_haze_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_haze_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_haze_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_haze_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_haze_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hire_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hire_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hire_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hire_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hire_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hit_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hit_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hit_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hit_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hit_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hole_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hole_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hole_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hole_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hole_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_home_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_home_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_home_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_home_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_home_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hurl_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hurl_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hurl_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hurl_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hurl_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hush_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hush_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hush_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hush_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_hush_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jail_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jail_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jail_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jail_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jail_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jar_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jar_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jar_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jar_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jar_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_join_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_join_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_join_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_join_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_join_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_judge_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_judge_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_judge_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_judge_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_judge_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jug_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jug_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jug_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jug_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_jug_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_juice_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_juice_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_juice_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_juice_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_juice_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keen_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keen_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keen_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keen_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keen_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keep_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keep_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keep_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keep_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keep_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keg_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keg_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keg_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keg_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_keg_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kick_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kick_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kick_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kick_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kick_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kill_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kill_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kill_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kill_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kill_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_king_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_king_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_king_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_king_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_king_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kite_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kite_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kite_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kite_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_kite_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_knock_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_knock_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_knock_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_knock_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_knock_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_late_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_late_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_late_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_late_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_late_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_laud_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_laud_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_laud_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_laud_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_laud_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lean_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lean_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lean_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lean_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lean_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_learn_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_learn_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_learn_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_learn_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_learn_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lease_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lease_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lease_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lease_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lease_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lid_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lid_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lid_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lid_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lid_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_life_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_life_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_life_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_life_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_life_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_limb_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_limb_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_limb_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_limb_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_limb_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_live_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_live_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_live_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_live_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_live_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_loaf_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_loaf_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_loaf_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_loaf_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_loaf_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_long_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_long_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_long_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_long_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_long_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lore_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lore_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lore_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lore_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lore_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lose_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lose_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lose_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lose_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lose_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lot_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lot_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lot_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lot_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_lot_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_love_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_love_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_love_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_love_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_love_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_luck_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_luck_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_luck_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_luck_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_luck_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_make_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_make_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_make_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_make_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_make_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_match_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_match_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_match_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_match_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_match_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_merge_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_merge_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_merge_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_merge_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_merge_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mess_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mess_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mess_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mess_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mess_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_met_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_met_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_met_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_met_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_met_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mill_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mill_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mill_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mill_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mill_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mob_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mob_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mob_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mob_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mob_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mode_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mode_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mode_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mode_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mode_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mood_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mood_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mood_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mood_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mood_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_moon_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_moon_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_moon_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_moon_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_moon_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mop_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mop_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mop_neutral.wav
surprise,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mop_ps.wav
sad,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mop_sad.wav
fear,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mouse_fear.wav
happy,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mouse_happy.wav
neutral,C:\Users\Sharan Prabhath\Downloads\dataset_audio\Tess/YAF_mouse_neutral.wav
